sim_id,TSI,Stability_Label,Instability_Time,Max_Angle_Separation,Post_Fault_Samples
sim_1503,-0.3254718867990132,1,1.42,353.706443,96
sim_1504,-0.3241204073411405,1,1.4,352.639251,135
sim_1507,0.4411625166263617,0,,69.798337,451
sim_1511,0.48177268335182494,0,,62.952245000000005,22
sim_1513,0.395675149304966,0,,77.939679,451
sim_1514,0.2641941391475101,0,,104.766389,451
sim_1515,-0.31466742886309307,1,1.54,345.292413,91
sim_1516,-0.3266780697476232,1,1.44,354.66252,75
sim_1517,-0.3254718867990132,1,1.42,353.706443,96
sim_1518,-0.3241204073411405,1,1.4,352.639251,135
sim_1521,0.4411625166263617,0,,69.798337,451
sim_1525,0.48177268335182494,0,,62.952245000000005,22
sim_1527,0.395675149304966,0,,77.939679,451
sim_1528,0.2641941391475101,0,,104.766389,451
sim_1529,-0.31466742886309307,1,1.54,345.292413,91
sim_1530,-0.3266780697476232,1,1.44,354.66252,75
sim_1531,-0.3254718867990132,1,1.42,353.706443,96
sim_1532,-0.3241204073411405,1,1.4,352.639251,135
sim_1535,0.4411625166263617,0,,69.798337,451
sim_1539,0.48177268335182494,0,,62.952245000000005,22
sim_1541,0.395675149304966,0,,77.939679,451
sim_1542,0.2641941391475101,0,,104.766389,451
sim_1543,-0.31466742886309307,1,1.54,345.292413,91
sim_1544,-0.3266780697476232,1,1.44,354.66252,75
sim_1545,-0.3254718867990132,1,1.42,353.706443,96
sim_1546,-0.3241204073411405,1,1.4,352.639251,135
sim_1549,0.4411625166263617,0,,69.798337,451
sim_1553,0.48177268335182494,0,,62.952245000000005,22
sim_1554,0.4817727077479396,0,,62.952241,451
sim_1556,0.4089498340750228,0,,75.509452,451
sim_1557,0.313776322749415,0,,94.019248,451
sim_1558,-0.3257400159247847,1,1.7,353.918679,91
sim_1559,-0.3250200388894579,1,1.5,353.34916699999997,80
sim_1560,-0.32979369333408,1,1.46,357.148034,129
sim_1561,-0.3172987272766176,1,1.44,347.317019,106
sim_1570,0.4089498340750228,0,,75.509452,451
sim_1571,0.313776322749415,0,,94.019248,451
sim_1572,-0.3257400159247847,1,1.7,353.918679,91
sim_1573,-0.3250200388894579,1,1.5,353.34916699999997,80
sim_1574,-0.32979369333408,1,1.46,357.148034,129
sim_1575,-0.3172987272766176,1,1.44,347.317019,106
sim_1584,0.4089498340750228,0,,75.509452,451
sim_1585,0.313776322749415,0,,94.019248,451
sim_1586,-0.3257400159247847,1,1.7,353.918679,91
sim_1587,-0.3250200388894579,1,1.5,353.34916699999997,80
sim_1588,-0.32979369333408,1,1.46,357.148034,129
sim_1589,-0.3172987272766176,1,1.44,347.317019,106
sim_1598,0.4089498340750228,0,,75.509452,451
sim_1599,0.313776322749415,0,,94.019248,451
sim_1600,-0.3257400159247847,1,1.7,353.918679,91
sim_1601,-0.3250200388894579,1,1.5,353.34916699999997,80
sim_1602,-0.32979369333408,1,1.46,357.148034,129
sim_1603,-0.3172987272766176,1,1.44,347.317019,106
sim_1611,0.48036672878244335,0,,63.182985,451
sim_1613,0.40801529367438455,0,,75.679041,451
sim_1614,0.37634098670550575,0,,81.56308899999999,451
sim_1615,0.31871001632310253,0,,92.994059,451
sim_1616,0.1914766092406603,0,,122.14609100000001,175
sim_1617,-0.32675816054433476,1,1.66,354.726125,98
sim_1618,-0.3222958035370172,1,1.54,351.20520999999997,166
sim_1627,0.40801529367438455,0,,75.679041,451
sim_1628,0.37634098670550575,0,,81.56308899999999,451
sim_1629,0.31871001632310253,0,,92.994059,451
sim_1630,0.1914766092406603,0,,122.14609100000001,175
sim_1631,-0.32675816054433476,1,1.66,354.726125,98
sim_1632,-0.3222958035370172,1,1.54,351.20520999999997,166
sim_1641,0.40801529367438455,0,,75.679041,451
sim_1642,0.37634098670550575,0,,81.56308899999999,451
sim_1643,0.31871001632310253,0,,92.994059,451
sim_1644,0.1914766092406603,0,,122.14609100000001,175
sim_1645,-0.32675816054433476,1,1.66,354.726125,98
sim_1646,-0.3222958035370172,1,1.54,351.20520999999997,166
sim_1655,0.40801529367438455,0,,75.679041,451
sim_1656,0.37634098670550575,0,,81.56308899999999,451
sim_1657,0.31871001632310253,0,,92.994059,451
sim_1658,0.1914766092406603,0,,122.14609100000001,175
sim_1659,-0.32675816054433476,1,1.66,354.726125,98
sim_1660,-0.3222958035370172,1,1.54,351.20520999999997,166
sim_1668,0.4455484602192472,0,,69.040423,451
sim_1669,0.4429040984492505,0,,69.496831,451
sim_1670,0.3930817478518399,0,,78.419867,451
sim_1671,0.3369642161861779,0,,89.26674299999999,451
sim_1672,0.26710370903852315,0,,104.112498,67
sim_1673,-0.31828143688912003,1,2.02,348.077156,146
sim_1674,-0.32873667623413305,1,1.56,356.30220399999996,81
sim_1675,-0.317947331574653,1,1.48,347.81847600000003,209
sim_1683,0.4429040984492505,0,,69.496831,451
sim_1684,0.3930817478518399,0,,78.419867,451
sim_1685,0.3369642161861779,0,,89.26674299999999,451
sim_1686,0.26710370903852315,0,,104.112498,67
sim_1687,-0.31828143688912003,1,2.02,348.077156,146
sim_1688,-0.32873667623413305,1,1.56,356.30220399999996,81
sim_1689,-0.317947331574653,1,1.48,347.81847600000003,209
sim_1697,0.4429040984492505,0,,69.496831,451
sim_1698,0.3930817478518399,0,,78.419867,451
sim_1699,0.3369642161861779,0,,89.26674299999999,451
sim_1700,0.26710370903852315,0,,104.112498,67
sim_1701,-0.31828143688912003,1,2.02,348.077156,146
sim_1702,-0.32873667623413305,1,1.56,356.30220399999996,81
sim_1703,-0.317947331574653,1,1.48,347.81847600000003,209
sim_1711,0.4429040984492505,0,,69.496831,451
sim_1712,0.3930817478518399,0,,78.419867,451
sim_1713,0.3369642161861779,0,,89.26674299999999,451
sim_1714,0.26710370903852315,0,,104.112498,67
sim_1715,-0.31828143688912003,1,2.02,348.077156,146
sim_1716,-0.32873667623413305,1,1.56,356.30220399999996,81
sim_1717,-0.317947331574653,1,1.48,347.81847600000003,209
sim_1725,0.47142699676812505,0,,64.660456,451
sim_1726,0.4280694848152856,0,,72.088574,451
sim_1727,0.36167014289706895,0,,84.38121,129
sim_1728,0.28885832671647793,0,,99.316968,451
sim_1729,0.18232081207205778,0,,124.485886,68
sim_1730,-0.32202670872391115,1,1.66,350.994369,90
sim_1731,-0.3299443868545087,1,1.52,357.26883699999996,170
sim_1732,-0.32839040361374916,1,1.46,356.025694,232
sim_1740,0.4280694848152856,0,,72.088574,451
sim_1741,0.36167014289706895,0,,84.38121,129
sim_1742,0.28885832671647793,0,,99.316968,451
sim_1743,0.18232081207205778,0,,124.485886,68
sim_1744,-0.32202670872391115,1,1.66,350.994369,90
sim_1745,-0.3299443868545087,1,1.52,357.26883699999996,170
sim_1746,-0.32839040361374916,1,1.46,356.025694,232
sim_1754,0.4280694848152856,0,,72.088574,451
sim_1755,0.36167014289706895,0,,84.38121,129
sim_1756,0.28885832671647793,0,,99.316968,451
sim_1757,0.18232081207205778,0,,124.485886,68
sim_1758,-0.32202670872391115,1,1.66,350.994369,90
sim_1759,-0.3299443868545087,1,1.52,357.26883699999996,170
sim_1760,-0.32839040361374916,1,1.46,356.025694,232
sim_1768,0.4280694848152856,0,,72.088574,451
sim_1769,0.36167014289706895,0,,84.38121,129
sim_1770,0.28885832671647793,0,,99.316968,451
sim_1771,0.18232081207205778,0,,124.485886,68
sim_1772,-0.32202670872391115,1,1.66,350.994369,90
sim_1773,-0.3299443868545087,1,1.52,357.26883699999996,170
sim_1774,-0.32839040361374916,1,1.46,356.025694,232
sim_1783,0.44696799592971115,0,,68.796104,451
sim_1784,0.36380947445260947,0,,83.96649,451
sim_1785,0.24515273282075048,0,,109.12115800000001,451
sim_1786,-0.3231477892719839,1,1.5,351.87386300000003,209
sim_1787,-0.3300210978403447,1,1.4,357.330353,163
sim_1788,-0.3223054215515449,1,1.38,351.21274900000003,229
sim_1789,-0.32922325565979615,1,1.38,356.691236,124
sim_1797,0.44696799592971115,0,,68.796104,451
sim_1798,0.36380947445260947,0,,83.96649,451
sim_1799,0.24515273282075048,0,,109.12115800000001,451
sim_1800,-0.3231477892719839,1,1.5,351.87386300000003,209
sim_1801,-0.3300210978403447,1,1.4,357.330353,163
sim_1802,-0.3223054215515449,1,1.38,351.21274900000003,229
sim_1803,-0.32922325565979615,1,1.38,356.691236,124
sim_1811,0.44696799592971115,0,,68.796104,451
sim_1812,0.36380947445260947,0,,83.96649,451
sim_1813,0.24515273282075048,0,,109.12115800000001,451
sim_1814,-0.3231477892719839,1,1.5,351.87386300000003,209
sim_1815,-0.3300210978403447,1,1.4,357.330353,163
sim_1816,-0.3223054215515449,1,1.38,351.21274900000003,229
sim_1817,-0.32922325565979615,1,1.38,356.691236,124
sim_1825,0.44696799592971115,0,,68.796104,451
sim_1826,0.36380947445260947,0,,83.96649,451
sim_1827,0.24515273282075048,0,,109.12115800000001,451
sim_1828,-0.3231477892719839,1,1.5,351.87386300000003,209
sim_1829,-0.3300210978403447,1,1.4,357.330353,163
sim_1830,-0.3223054215515449,1,1.38,351.21274900000003,229
sim_1831,-0.32922325565979615,1,1.38,356.691236,124
sim_1839,0.47821230850560237,0,,63.537412,451
sim_1840,0.450090407699081,0,,68.260383,451
sim_1841,0.40669941848452745,0,,75.918212,451
sim_1842,0.35886742868982685,0,,84.926506,451
sim_1843,0.30426926276632793,0,,96.016625,451
sim_1844,0.21718800513830505,0,,115.763677,67
sim_1845,-0.325280770491276,1,1.66,353.555269,235
sim_1846,-0.3296936405561132,1,1.52,357.067857,266
sim_1847,0.4470924024573799,0,,68.774715,451
sim_1848,0.43082381779851353,0,,71.603304,451
sim_1849,0.41546693458624806,0,,74.333034,451
sim_1850,0.40098074178015314,0,,76.962847,451
sim_1851,0.3874247008483998,0,,79.473541,451
sim_1852,0.37474499578214865,0,,81.866747,451
sim_1853,0.37688300559699495,0,,81.46012300000001,58
sim_1854,0.450090407699081,0,,68.260383,451
sim_1855,0.40669941848452745,0,,75.918212,451
sim_1856,0.35886742868982685,0,,84.926506,451
sim_1857,0.30426926276632793,0,,96.016625,451
sim_1858,0.21718800513830505,0,,115.763677,67
sim_1859,-0.325280770491276,1,1.66,353.555269,235
sim_1860,-0.3296936405561132,1,1.52,357.067857,266
sim_1861,0.4470924024573799,0,,68.774715,451
sim_1862,0.43082381779851353,0,,71.603304,451
sim_1863,0.41546693458624806,0,,74.333034,451
sim_1864,0.40098074178015314,0,,76.962847,451
sim_1865,0.3874247008483998,0,,79.473541,451
sim_1866,0.37474499578214865,0,,81.866747,451
sim_1867,0.37688300559699495,0,,81.46012300000001,58
sim_1868,0.450090407699081,0,,68.260383,451
sim_1869,0.40669941848452745,0,,75.918212,451
sim_1870,0.35886742868982685,0,,84.926506,451
sim_1871,0.30426926276632793,0,,96.016625,451
sim_1872,0.21718800513830505,0,,115.763677,67
sim_1873,-0.325280770491276,1,1.66,353.555269,235
sim_1874,-0.3296936405561132,1,1.52,357.067857,266
sim_1875,0.4470924024573799,0,,68.774715,451
sim_1876,0.43082381779851353,0,,71.603304,451
sim_1877,0.41546693458624806,0,,74.333034,451
sim_1878,0.40098074178015314,0,,76.962847,451
sim_1879,0.3874247008483998,0,,79.473541,451
sim_1880,0.37474499578214865,0,,81.866747,451
sim_1881,0.37688300559699495,0,,81.46012300000001,58
sim_1882,0.450090407699081,0,,68.260383,451
sim_1883,0.40669941848452745,0,,75.918212,451
sim_1884,0.35886742868982685,0,,84.926506,451
sim_1885,0.30426926276632793,0,,96.016625,451
sim_1886,0.21718800513830505,0,,115.763677,67
sim_1887,-0.325280770491276,1,1.66,353.555269,235
sim_1888,-0.3296936405561132,1,1.52,357.067857,266
sim_1889,0.4470924024573799,0,,68.774715,451
sim_1890,0.43082381779851353,0,,71.603304,451
sim_1891,0.41546693458624806,0,,74.333034,451
sim_1892,0.40098074178015314,0,,76.962847,451
sim_1893,0.3874247008483998,0,,79.473541,451
sim_1894,0.37474499578214865,0,,81.866747,451
sim_1895,0.37688300559699495,0,,81.46012300000001,58
sim_1896,0.48128150238285117,0,,63.032806,451
sim_1897,0.44136987216102236,0,,69.762401,451
sim_1898,0.3891565909402681,0,,79.15005,451
sim_1899,0.33036970815284294,0,,90.601471,451
sim_1900,0.23805718454075964,0,,110.778168,66
sim_1901,-0.3153226496558529,1,1.66,345.79510600000003,130
sim_1902,-0.3245053931386211,1,1.5,352.942819,95
sim_1903,-0.3212935689089169,1,1.46,350.420788,163
sim_1904,0.4478148877936223,0,,68.650572,451
sim_1905,0.4320568731521892,0,,71.386664,451
sim_1906,0.4172394295472721,0,,74.014948,451
sim_1907,0.403248790686039,0,,76.547522,451
sim_1908,0.3901561084297361,0,,78.96372199999999,451
sim_1909,0.3779194697471924,0,,81.263454,451
sim_1910,0.3755034729571375,0,,81.722349,59
sim_1911,0.44136987216102236,0,,69.762401,451
sim_1912,0.3891565909402681,0,,79.15005,451
sim_1913,0.33036970815284294,0,,90.601471,451
sim_1914,0.23805718454075964,0,,110.778168,66
sim_1915,-0.3153226496558529,1,1.66,345.79510600000003,130
sim_1916,-0.3245053931386211,1,1.5,352.942819,95
sim_1917,-0.3212935689089169,1,1.46,350.420788,163
sim_1918,0.4478148877936223,0,,68.650572,451
sim_1919,0.4320568731521892,0,,71.386664,451
sim_1920,0.4172394295472721,0,,74.014948,451
sim_1921,0.403248790686039,0,,76.547522,451
sim_1922,0.3901561084297361,0,,78.96372199999999,451
sim_1923,0.3779194697471924,0,,81.263454,451
sim_1924,0.3755034729571375,0,,81.722349,59
sim_1925,0.44136987216102236,0,,69.762401,451
sim_1926,0.3891565909402681,0,,79.15005,451
sim_1927,0.33036970815284294,0,,90.601471,451
sim_1928,0.23805718454075964,0,,110.778168,66
sim_1929,-0.3153226496558529,1,1.66,345.79510600000003,130
sim_1930,-0.3245053931386211,1,1.5,352.942819,95
sim_1931,-0.3212935689089169,1,1.46,350.420788,163
sim_1932,0.4478148877936223,0,,68.650572,451
sim_1933,0.4320568731521892,0,,71.386664,451
sim_1934,0.4172394295472721,0,,74.014948,451
sim_1935,0.403248790686039,0,,76.547522,451
sim_1936,0.3901561084297361,0,,78.96372199999999,451
sim_1937,0.3779194697471924,0,,81.263454,451
sim_1938,0.3755034729571375,0,,81.722349,59
sim_1939,0.44136987216102236,0,,69.762401,451
sim_1940,0.3891565909402681,0,,79.15005,451
sim_1941,0.33036970815284294,0,,90.601471,451
sim_1942,0.23805718454075964,0,,110.778168,66
sim_1943,-0.3153226496558529,1,1.66,345.79510600000003,130
sim_1944,-0.3245053931386211,1,1.5,352.942819,95
sim_1945,-0.3212935689089169,1,1.46,350.420788,163
sim_1946,0.4478148877936223,0,,68.650572,451
sim_1947,0.4320568731521892,0,,71.386664,451
sim_1948,0.4172394295472721,0,,74.014948,451
sim_1949,0.403248790686039,0,,76.547522,451
sim_1950,0.3901561084297361,0,,78.96372199999999,451
sim_1951,0.3779194697471924,0,,81.263454,451
sim_1952,0.3755034729571375,0,,81.722349,59
sim_1953,0.4648899867823384,0,,65.75224299999999,451
sim_1954,0.42963327734187845,0,,71.812829,451
sim_1955,0.36581084832446686,0,,83.57969,451
sim_1956,0.2945078544533758,0,,98.097965,451
sim_1957,0.2119721681095353,0,,117.03652399999999,66
sim_1958,-0.15338584213070097,1,1.74,245.22322200000002,56
sim_1959,-0.3197665521190702,1,1.58,349.230077,97
sim_1960,-0.3289607821418391,1,1.52,356.481312,106
sim_1968,0.42963327734187845,0,,71.812829,451
sim_1969,0.36581084832446686,0,,83.57969,451
sim_1970,0.2945078544533758,0,,98.097965,451
sim_1971,0.2119721681095353,0,,117.03652399999999,66
sim_1972,-0.15338584213070097,1,1.74,245.22322200000002,56
sim_1973,-0.3197665521190702,1,1.58,349.230077,97
sim_1974,-0.3289607821418391,1,1.52,356.481312,106
sim_1982,0.42963327734187845,0,,71.812829,451
sim_1983,0.36581084832446686,0,,83.57969,451
sim_1984,0.2945078544533758,0,,98.097965,451
sim_1985,0.2119721681095353,0,,117.03652399999999,66
sim_1986,-0.15338584213070097,1,1.74,245.22322200000002,56
sim_1987,-0.3197665521190702,1,1.58,349.230077,97
sim_1988,-0.3289607821418391,1,1.52,356.481312,106
sim_1996,0.42963327734187845,0,,71.812829,451
sim_1997,0.36581084832446686,0,,83.57969,451
sim_1998,0.2945078544533758,0,,98.097965,451
sim_1999,0.2119721681095353,0,,117.03652399999999,66
sim_2000,-0.15338584213070097,1,1.74,245.22322200000002,56
sim_2001,-0.3197665521190702,1,1.58,349.230077,97
sim_2002,-0.3289607821418391,1,1.52,356.481312,106
sim_2010,0.48146867866573995,0,,63.0021,451
sim_2011,0.42107565487439275,0,,73.329229,451
sim_2012,0.3463534840525945,0,,87.38891699999999,451
sim_2013,0.2586202331642229,0,,106.027501,451
sim_2014,-0.09966408016663053,1,1.78,219.85075799999998,56
sim_2015,-0.14054414866783282,1,1.54,238.869683,45
sim_2016,-0.32524304113073826,1,1.48,353.525435,123
sim_2017,-0.32399984424956413,1,1.46,352.544256,102
sim_2025,0.42107565487439275,0,,73.329229,451
sim_2026,0.3463534840525945,0,,87.38891699999999,451
sim_2027,0.2586202331642229,0,,106.027501,451
sim_2028,-0.09966408016663053,1,1.78,219.85075799999998,56
sim_2029,-0.14054414866783282,1,1.54,238.869683,45
sim_2030,-0.32524304113073826,1,1.48,353.525435,123
sim_2031,-0.32399984424956413,1,1.46,352.544256,102
sim_2039,0.42107565487439275,0,,73.329229,451
sim_2040,0.3463534840525945,0,,87.38891699999999,451
sim_2041,0.2586202331642229,0,,106.027501,451
sim_2042,-0.09966408016663053,1,1.78,219.85075799999998,56
sim_2043,-0.14054414866783282,1,1.54,238.869683,45
sim_2044,-0.32524304113073826,1,1.48,353.525435,123
sim_2045,-0.32399984424956413,1,1.46,352.544256,102
sim_2053,0.42107565487439275,0,,73.329229,451
sim_2054,0.3463534840525945,0,,87.38891699999999,451
sim_2055,0.2586202331642229,0,,106.027501,451
sim_2056,-0.09966408016663053,1,1.78,219.85075799999998,56
sim_2057,-0.14054414866783282,1,1.54,238.869683,45
sim_2058,-0.32524304113073826,1,1.48,353.525435,123
sim_2059,-0.32399984424956413,1,1.46,352.544256,102
sim_2069,0.4352223342984685,0,,70.832217,451
sim_2070,0.4037565773794297,0,,76.45472000000001,451
sim_2071,0.36910982616435356,0,,82.944574,451
sim_2072,0.33206882013673045,0,,90.25630699999999,451
sim_2073,0.28886120605960675,0,,99.316344,451
sim_2074,-0.326495253360241,1,1.98,354.517391,129
sim_2075,0.4440943714548561,0,,69.29118700000001,451
sim_2076,0.425772501363395,0,,72.4947,451
sim_2077,0.4084356225027434,0,,75.602737,451
sim_2078,0.39207353099439535,0,,78.607029,451
sim_2079,0.37676302727977923,0,,81.482908,451
sim_2080,0.3663369233899252,0,,83.478205,61
sim_2081,0.37724022612494096,0,,81.392307,56
sim_2083,0.4352223342984685,0,,70.832217,451
sim_2084,0.4037565773794297,0,,76.45472000000001,451
sim_2085,0.36910982616435356,0,,82.944574,451
sim_2086,0.33206882013673045,0,,90.25630699999999,451
sim_2087,0.28886120605960675,0,,99.316344,451
sim_2088,-0.326495253360241,1,1.98,354.517391,129
sim_2089,0.4440943714548561,0,,69.29118700000001,451
sim_2090,0.425772501363395,0,,72.4947,451
sim_2091,0.4084356225027434,0,,75.602737,451
sim_2092,0.39207353099439535,0,,78.607029,451
sim_2093,0.37676302727977923,0,,81.482908,451
sim_2094,0.3663369233899252,0,,83.478205,61
sim_2095,0.37724022612494096,0,,81.392307,56
sim_2097,0.4352223342984685,0,,70.832217,451
sim_2098,0.4037565773794297,0,,76.45472000000001,451
sim_2099,0.36910982616435356,0,,82.944574,451
sim_2100,0.33206882013673045,0,,90.25630699999999,451
sim_2101,0.28886120605960675,0,,99.316344,451
sim_2102,-0.326495253360241,1,1.98,354.517391,129
sim_2103,0.4440943714548561,0,,69.29118700000001,451
sim_2104,0.425772501363395,0,,72.4947,451
sim_2105,0.4084356225027434,0,,75.602737,451
sim_2106,0.39207353099439535,0,,78.607029,451
sim_2107,0.37676302727977923,0,,81.482908,451
sim_2108,0.3663369233899252,0,,83.478205,61
sim_2109,0.37724022612494096,0,,81.392307,56
sim_2111,0.4352223342984685,0,,70.832217,451
sim_2112,0.4037565773794297,0,,76.45472000000001,451
sim_2113,0.36910982616435356,0,,82.944574,451
sim_2114,0.33206882013673045,0,,90.25630699999999,451
sim_2115,0.28886120605960675,0,,99.316344,451
sim_2116,-0.326495253360241,1,1.98,354.517391,129
sim_2117,0.4440943714548561,0,,69.29118700000001,451
sim_2118,0.425772501363395,0,,72.4947,451
sim_2119,0.4084356225027434,0,,75.602737,451
sim_2120,0.39207353099439535,0,,78.607029,451
sim_2121,0.37676302727977923,0,,81.482908,451
sim_2122,0.3663369233899252,0,,83.478205,61
sim_2123,0.37724022612494096,0,,81.392307,56
sim_2124,0.4803297240372618,0,,63.189064,451
sim_2126,0.44114995119205413,0,,69.800515,451
sim_2127,0.4133644959265952,0,,74.711365,451
sim_2128,0.38211078193028825,0,,80.471161,451
sim_2129,0.3485711686182814,0,,86.949204,451
sim_2130,0.3122202346459735,0,,94.34419199999999,451
sim_2131,0.20950453661297566,0,,117.642538,70
sim_2132,0.44245372341000344,0,,69.574731,451
sim_2133,0.4230092524496402,0,,72.985003,451
sim_2134,0.4052474492621649,0,,76.182639,451
sim_2135,0.3872954847551275,0,,79.497709,451
sim_2136,0.3711111108910562,0,,82.560778,451
sim_2137,0.36583526528834615,0,,83.574978,59
sim_2138,0.3799624061441569,0,,80.876672,55
sim_2140,0.44114995119205413,0,,69.800515,451
sim_2141,0.4133644959265952,0,,74.711365,451
sim_2142,0.38211078193028825,0,,80.471161,451
sim_2143,0.3485711686182814,0,,86.949204,451
sim_2144,0.3122202346459735,0,,94.34419199999999,451
sim_2145,0.20950453661297566,0,,117.642538,70
sim_2146,0.44245372341000344,0,,69.574731,451
sim_2147,0.4230092524496402,0,,72.985003,451
sim_2148,0.4052474492621649,0,,76.182639,451
sim_2149,0.3872954847551275,0,,79.497709,451
sim_2150,0.3711111108910562,0,,82.560778,451
sim_2151,0.36583526528834615,0,,83.574978,59
sim_2152,0.3799624061441569,0,,80.876672,55
sim_2154,0.44114995119205413,0,,69.800515,451
sim_2155,0.4133644959265952,0,,74.711365,451
sim_2156,0.38211078193028825,0,,80.471161,451
sim_2157,0.3485711686182814,0,,86.949204,451
sim_2158,0.3122202346459735,0,,94.34419199999999,451
sim_2159,0.20950453661297566,0,,117.642538,70
sim_2160,0.44245372341000344,0,,69.574731,451
sim_2161,0.4230092524496402,0,,72.985003,451
sim_2162,0.4052474492621649,0,,76.182639,451
sim_2163,0.3872954847551275,0,,79.497709,451
sim_2164,0.3711111108910562,0,,82.560778,451
sim_2165,0.36583526528834615,0,,83.574978,59
sim_2166,0.3799624061441569,0,,80.876672,55
sim_2168,0.44114995119205413,0,,69.800515,451
sim_2169,0.4133644959265952,0,,74.711365,451
sim_2170,0.38211078193028825,0,,80.471161,451
sim_2171,0.3485711686182814,0,,86.949204,451
sim_2172,0.3122202346459735,0,,94.34419199999999,451
sim_2173,0.20950453661297566,0,,117.642538,70
sim_2174,0.44245372341000344,0,,69.574731,451
sim_2175,0.4230092524496402,0,,72.985003,451
sim_2176,0.4052474492621649,0,,76.182639,451
sim_2177,0.3872954847551275,0,,79.497709,451
sim_2178,0.3711111108910562,0,,82.560778,451
sim_2179,0.36583526528834615,0,,83.574978,59
sim_2180,0.3799624061441569,0,,80.876672,55
sim_2181,0.47654290120008486,0,,63.81276,451
sim_2183,0.43979127057992146,0,,70.036243,451
sim_2184,0.41147404186319086,0,,75.05251200000001,94
sim_2185,0.38035022452949296,0,,80.803377,451
sim_2186,0.3471038126806048,0,,87.239983,451
sim_2187,0.31130334963917194,0,,94.536018,451
sim_2188,0.21018250382477335,0,,117.47579300000001,70
sim_2189,0.44302042645919365,0,,69.476718,451
sim_2190,0.42341480342855076,0,,72.912924,451
sim_2191,0.40482002491651237,0,,76.260584,451
sim_2192,0.38720010655546416,0,,79.515551,451
sim_2193,0.3706417656186894,0,,82.65068600000001,451
sim_2194,0.3680558109312516,0,,83.147159,58
sim_2195,0.38449108926536296,0,,80.023342,54
sim_2197,0.43979127057992146,0,,70.036243,451
sim_2198,0.41147404186319086,0,,75.05251200000001,94
sim_2199,0.38035022452949296,0,,80.803377,451
sim_2200,0.3471038126806048,0,,87.239983,451
sim_2201,0.31130334963917194,0,,94.536018,451
sim_2202,0.21018250382477335,0,,117.47579300000001,70
sim_2203,0.44302042645919365,0,,69.476718,451
sim_2204,0.42341480342855076,0,,72.912924,451
sim_2205,0.40482002491651237,0,,76.260584,451
sim_2206,0.38720010655546416,0,,79.515551,451
sim_2207,0.3706417656186894,0,,82.65068600000001,451
sim_2208,0.3680558109312516,0,,83.147159,58
sim_2209,0.38449108926536296,0,,80.023342,54
sim_2211,0.43979127057992146,0,,70.036243,451
sim_2212,0.41147404186319086,0,,75.05251200000001,94
sim_2213,0.38035022452949296,0,,80.803377,451
sim_2214,0.3471038126806048,0,,87.239983,451
sim_2215,0.31130334963917194,0,,94.536018,451
sim_2216,0.21018250382477335,0,,117.47579300000001,70
sim_2217,0.44302042645919365,0,,69.476718,451
sim_2218,0.42341480342855076,0,,72.912924,451
sim_2219,0.40482002491651237,0,,76.260584,451
sim_2220,0.38720010655546416,0,,79.515551,451
sim_2221,0.3706417656186894,0,,82.65068600000001,451
sim_2222,0.3680558109312516,0,,83.147159,58
sim_2223,0.38449108926536296,0,,80.023342,54
sim_2225,0.43979127057992146,0,,70.036243,451
sim_2226,0.41147404186319086,0,,75.05251200000001,94
sim_2227,0.38035022452949296,0,,80.803377,451
sim_2228,0.3471038126806048,0,,87.239983,451
sim_2229,0.31130334963917194,0,,94.536018,451
sim_2230,0.21018250382477335,0,,117.47579300000001,70
sim_2231,0.44302042645919365,0,,69.476718,451
sim_2232,0.42341480342855076,0,,72.912924,451
sim_2233,0.40482002491651237,0,,76.260584,451
sim_2234,0.38720010655546416,0,,79.515551,451
sim_2235,0.3706417656186894,0,,82.65068600000001,451
sim_2236,0.3680558109312516,0,,83.147159,58
sim_2237,0.38449108926536296,0,,80.023342,54
sim_2238,0.4817727077479396,0,,62.952241,451
sim_2240,0.32589128723430066,0,,91.515473,451
sim_2241,0.1766270604083961,0,,125.959307,87
sim_2242,-0.11655135514580303,1,1.54,227.49397499999998,44
sim_2243,-0.32163340650961714,1,1.46,350.68651,103
sim_2244,-0.3243888713087158,1,1.42,352.850903,175
sim_2245,-0.3268864008615854,1,1.42,354.828,244
sim_2246,0.4633136298153079,0,,66.01698,451
sim_2247,0.44535275988081996,0,,69.07414299999999,451
sim_2248,0.42810284082739425,0,,72.082686,451
sim_2249,0.4118530269783779,0,,74.984048,451
sim_2250,0.3967518636287836,0,,77.740841,451
sim_2251,0.3828005918002422,0,,80.341225,451
sim_2252,0.35808067679014965,0,,85.079981,451
sim_2254,0.32589128723430066,0,,91.515473,451
sim_2255,0.1766270604083961,0,,125.959307,87
sim_2256,-0.11655135514580303,1,1.54,227.49397499999998,44
sim_2257,-0.32163340650961714,1,1.46,350.68651,103
sim_2258,-0.3243888713087158,1,1.42,352.850903,175
sim_2259,-0.3268864008615854,1,1.42,354.828,244
sim_2260,0.4633136298153079,0,,66.01698,451
sim_2261,0.44535275988081996,0,,69.07414299999999,451
sim_2262,0.42810284082739425,0,,72.082686,451
sim_2263,0.4118530269783779,0,,74.984048,451
sim_2264,0.3967518636287836,0,,77.740841,451
sim_2265,0.3828005918002422,0,,80.341225,451
sim_2266,0.35808067679014965,0,,85.079981,451
sim_2268,0.32589128723430066,0,,91.515473,451
sim_2269,0.1766270604083961,0,,125.959307,87
sim_2270,-0.11655135514580303,1,1.54,227.49397499999998,44
